encoder,d,d_pub,d_priv,scheme,n,overlap,shared_n,a_only,b_only,seed,condition,candidate_scope,linkage_method,n_a,n_b,top1_precision,top1_recall,top5_recall,top10_recall,mrr,auc,forced_false_matches,mnn_accepted,mnn_precision,mnn_recall,mnn_false_matches,mnn_unmatched_a,note
e5-base,768,192,576,cell_C64,10000,0.75,7500,2500,2500,23,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.4765,0.6353333333333333,0.8405333333333334,0.9042666666666667,0.7268681153948249,0.9618928017777778,5235,5586,0.7477622627998568,0.5569333333333333,1409,4414,
e5-base,768,192,576,cell_C64,10000,0.75,7500,2500,2500,23,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.75,1.0,1.0,1.0,1.0,0.99992152,2500,7686,0.975800156128025,1.0,186,2314,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,clean,same public cell,cell_label_chance_control,10000,10000,0.004806978033602174,0.006409304044802899,0.03204652022401449,0.06409304044802898,,0.5,9951.930219663978,,,,,,analytic random choice within the disclosed public cell
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,clean,same public cell,public_prefix_nn,10000,10000,0.75,1.0,1.0,1.0,1.0,1.0,2500,7684,0.9760541384695471,1.0,184,2316,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,clean,same public cell,residual_norm_nn,10000,10000,0.7499,0.9998666666666667,1.0,1.0,1.0,1.0,2501,7882,0.9514082720121797,0.9998666666666667,383,2118,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.0133,0.017733333333333334,0.07053333333333334,0.1296,0.06253823726628197,0.594357872,9867,3755,0.014913448735019973,0.007466666666666667,3699,6245,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.014,0.018666666666666668,0.07413333333333333,0.1312,0.06548015003964335,0.6284071057777777,9860,3574,0.016787912702853944,0.008,3514,6426,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.0152,0.020266666666666665,0.07906666666666666,0.14533333333333334,0.06913294504591776,0.6253527946666667,9848,3615,0.019087136929460582,0.0092,3546,6385,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.7489,0.9985333333333334,0.9996,0.9996,0.999036573295985,0.9996600497777779,2511,7653,0.9781784920946034,0.9981333333333333,167,2347,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0042,0.0056,0.028666666666666667,0.06333333333333334,0.03429291051280763,0.5029132355555554,9958,5017,0.002391867649990034,0.0016,5005,4983,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,fp16,same public cell,cell_label_chance_control,10000,10000,0.004806978033602174,0.006409304044802899,0.03204652022401449,0.06409304044802898,,0.5,9951.930219663978,,,,,,analytic random choice within the disclosed public cell
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,fp16,same public cell,public_prefix_nn,10000,10000,0.75,1.0,1.0,1.0,1.0,1.0,2500,7684,0.9760541384695471,1.0,184,2316,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,fp16,same public cell,residual_norm_nn,10000,10000,0.7339,0.9785333333333334,1.0,1.0,0.9892666666666666,0.9999489893333333,2661,7766,0.929436003090394,0.9624,548,2234,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.0134,0.017866666666666666,0.07053333333333334,0.13026666666666667,0.06263343639154913,0.5943523644444444,9866,3754,0.014917421417155035,0.007466666666666667,3698,6246,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.014,0.018666666666666668,0.074,0.13093333333333335,0.06546713339311983,0.6284098364444444,9860,3574,0.016787912702853944,0.008,3514,6426,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.0153,0.0204,0.07933333333333334,0.14533333333333334,0.06920139784396682,0.6253510933333333,9847,3619,0.019342359767891684,0.009333333333333334,3549,6381,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.7489,0.9985333333333334,0.9996,0.9996,0.999036573295985,0.9996600586666667,2511,7653,0.9781784920946034,0.9981333333333333,167,2347,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,int8,same public cell,cell_label_chance_control,10000,10000,0.004806978033602174,0.006409304044802899,0.03204652022401449,0.06409304044802898,,0.5,9951.930219663978,,,,,,analytic random choice within the disclosed public cell
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,int8,same public cell,public_prefix_nn,10000,10000,0.75,1.0,1.0,1.0,1.0,1.0,2500,7687,0.9756732145180175,1.0,187,2313,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,int8,same public cell,residual_norm_nn,10000,10000,0.4104,0.5472,0.9814666666666667,0.9996,0.7276881000481,0.9950244915555555,5896,6148,0.503903708523097,0.4130666666666667,3050,3852,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.0136,0.018133333333333335,0.0716,0.13333333333333333,0.06301177959633786,0.5942099111111111,9864,3795,0.016337285902503294,0.008266666666666667,3733,6205,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.0133,0.017733333333333334,0.07493333333333334,0.13453333333333334,0.06536941737641863,0.6285308088888888,9867,3601,0.016384337683976673,0.007866666666666666,3542,6399,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.0153,0.0204,0.0792,0.1428,0.06917685851500795,0.6253507911111111,9847,3652,0.019989047097480832,0.009733333333333333,3579,6348,
e5-base,768,192,576,microkey_perdoc,10000,0.75,7500,2500,2500,23,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.7488,0.9984,0.9996,0.9996,0.998991917211329,0.999649911111111,2512,7651,0.9783034897399033,0.998,166,2349,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,clean,same public cell,cell_label_chance_control,10000,10000,0.005760018117845429,0.0064000201309393654,0.03200010065469682,0.06400020130939364,,0.5,9942.399818821546,,,,,,analytic random choice within the disclosed public cell
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,clean,same public cell,public_prefix_nn,10000,10000,0.8997,0.9996666666666667,1.0,1.0,1.0,0.999995937037037,1003,9023,0.9970076471240163,0.9995555555555555,27,977,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,clean,same public cell,residual_norm_nn,10000,10000,0.8995,0.9994444444444445,1.0,1.0,0.9999444444444444,0.9999928351851851,1005,9071,0.9914011685591445,0.9992222222222222,78,929,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.7887,0.8763333333333333,0.9601111111111111,0.974,0.9127330324223953,0.9887723851851852,2113,7863,0.9615922675823477,0.8401111111111111,302,2137,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.7326,0.814,0.9364444444444444,0.9648888888888889,0.8680153253101791,0.9843364987654322,2674,7308,0.9385604816639299,0.7621111111111111,449,2692,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.8211,0.9123333333333333,0.9732222222222222,0.9852222222222222,0.9396838917527645,0.991736424074074,1789,8143,0.9754390273854845,0.8825555555555555,200,1857,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.8997,0.9996666666666667,1.0,1.0,0.9998333333333334,0.9999992999999999,1003,9027,0.9963443004320373,0.9993333333333333,33,973,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0054,0.006,0.03388888888888889,0.06466666666666666,0.03638806036647956,0.4974147666666667,9946,4660,0.006223175965665236,0.0032222222222222222,4631,5340,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,fp16,same public cell,cell_label_chance_control,10000,10000,0.005760018117845429,0.0064000201309393654,0.03200010065469682,0.06400020130939364,,0.5,9942.399818821546,,,,,,analytic random choice within the disclosed public cell
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,fp16,same public cell,public_prefix_nn,10000,10000,0.8996,0.9995555555555555,1.0,1.0,1.0,0.9999958543209877,1004,9023,0.996785991355425,0.9993333333333333,29,977,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,fp16,same public cell,residual_norm_nn,10000,10000,0.8801,0.9778888888888889,1.0,1.0,0.9890648148148147,0.9998881950617284,1199,8907,0.9751880543392837,0.9651111111111111,221,1093,
e5-base,768,192,576,cell_C64,10000,0.9,9000,1000,1000,23,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.7887,0.8763333333333333,0.96,0.9741111111111111,0.9128017347332441,0.9887720185185186,2113,7865,0.961729179910998,0.8404444444444444,301,2135,
