cells,seed,m,cell,n_targets,n_anchors,rank,ridge_selected_relative_alpha,ridge_selected_absolute_alpha,ridge_cv_losses_json
256,31,4096,14,2,11,11,1e-06,1.123008342946052e-07,"{""0.0"": 0.0003580637147349076, ""1e-08"": 0.0003580637147399365, ""1e-06"": 0.00035806371383154074, ""0.0001"": 0.00035806371606286806, ""0.01"": 0.00035806504064031264, ""1.0"": 0.0003613279596502545, ""100.0"": 0.0003713416672209107}"
256,31,4096,18,2,13,13,1e-06,1.1255249074263212e-07,"{""0.0"": 0.0003596603270972362, ""1e-08"": 0.0003596603282938415, ""1e-06"": 0.0003596603258068074, ""0.0001"": 0.00035966032976058145, ""0.01"": 0.00035966214404075286, ""1.0"": 0.0003636715781753354, ""100.0"": 0.0003746442026120352}"
256,31,4096,19,1,13,13,0.0001,1.0253223606333509e-05,"{""0.0"": 0.0003388454903703645, ""1e-08"": 0.0003388454910835964, ""1e-06"": 0.000338845486446045, ""0.0001"": 0.00033884548595123585, ""0.01"": 0.00033884738969371504, ""1.0"": 0.0003432462749623073, ""100.0"": 0.0003597224442556272}"
256,31,4096,23,1,17,17,0.0001,1.093028056845825e-05,"{""0.0"": 0.0003598408562386294, ""1e-08"": 0.0003598408574733823, ""1e-06"": 0.00035984085569303124, ""0.0001"": 0.000359840855385456, ""0.01"": 0.00035984452211041296, ""1.0"": 0.00036739351054426234, ""100.0"": 0.0003869254504316061}"
256,31,4096,30,1,18,18,0.0,0.0,"{""0.0"": 0.0003021855054637383, ""1e-08"": 0.00030218550639996033, ""1e-06"": 0.00030218550553264245, ""0.0001"": 0.000302185505529234, ""0.01"": 0.0003021936606296058, ""1.0"": 0.0003183192416428998, ""100.0"": 0.0003679681104176828}"
256,31,4096,31,2,14,14,1e-06,1.1393972949259197e-07,"{""0.0"": 0.00037647943224618094, ""1e-08"": 0.00037647943286308927, ""1e-06"": 0.00037647942999972646, ""0.0001"": 0.00037647943300521126, ""0.01"": 0.00037648435056400465, ""1.0"": 0.0003873435166951579, ""100.0"": 0.0004171810872382344}"
256,31,4096,32,3,22,22,0.0001,1.0627961842806557e-05,"{""0.0"": 0.00033501881814581317, ""1e-08"": 0.0003350188184819931, ""1e-06"": 0.000335018817000314, ""0.0001"": 0.00033501881431956596, ""0.01"": 0.0003350227532203617, ""1.0"": 0.0003431295660674243, ""100.0"": 0.0003684182656919689}"
256,31,4096,33,1,19,19,0.0001,1.2064117954837934e-05,"{""0.0"": 0.00036983568251888125, ""1e-08"": 0.000369835682412104, ""1e-06"": 0.00036983568469718366, ""0.0001"": 0.00036983568208442117, ""0.01"": 0.0003698396657314742, ""1.0"": 0.00037936439674528206, ""100.0"": 0.0004091612827862006}"
256,31,4096,35,4,20,20,1e-08,1.244900534678414e-09,"{""0.0"": 0.0003388565735949692, ""1e-08"": 0.00033885657312660906, ""1e-06"": 0.0003388565737597669, ""0.0001"": 0.00033885657798505853, ""0.01"": 0.00033886248763623873, ""1.0"": 0.00035151964157715155, ""100.0"": 0.00039827103150472603}"
256,31,4096,37,1,20,20,1e-06,1.1573477022296248e-07,"{""0.0"": 0.00036757036265630056, ""1e-08"": 0.0003675703658449968, ""1e-06"": 0.00036757036196680246, ""0.0001"": 0.0003675703629358796, ""0.01"": 0.0003675752349357638, ""1.0"": 0.0003788174006150663, ""100.0"": 0.0004164226089922594}"
256,31,4096,41,1,9,9,1e-06,1.0831026263798726e-07,"{""0.0"": 0.0004004866881386256, ""1e-08"": 0.0004004866883677069, ""1e-06"": 0.00040048668488167863, ""0.0001"": 0.0004004866880369263, ""0.01"": 0.00040048796950549405, ""1.0"": 0.0004033744556867446, ""100.0"": 0.00041117058716159385}"
256,31,4096,42,1,18,18,0.0,0.0,"{""0.0"": 0.00037573679940323604, ""1e-08"": 0.00037573679953437794, ""1e-06"": 0.00037573680125427066, ""0.0001"": 0.0003757368000368925, ""0.01"": 0.0003757395409945206, ""1.0"": 0.00038140108740036447, ""100.0"": 0.0003963645936864554}"
256,31,4096,43,1,12,12,1e-06,9.998387711806482e-08,"{""0.0"": 0.000315297141419017, ""1e-08"": 0.0003152971420373248, ""1e-06"": 0.0003152971367120505, ""0.0001"": 0.0003152971441990694, ""0.01"": 0.0003153002693056031, ""1.0"": 0.0003227681760977374, ""100.0"": 0.00034584808647875737}"
256,31,4096,44,2,26,26,0.0,0.0,"{""0.0"": 0.0003245891128186896, ""1e-08"": 0.0003245891140047753, ""1e-06"": 0.00032458911676281786, ""0.0001"": 0.0003245891132325884, ""0.01"": 0.00032459566563959363, ""1.0"": 0.000336928519071542, ""100.0"": 0.0003683568774476902}"
256,31,4096,45,1,16,16,0.0,0.0,"{""0.0"": 0.00033515710524568396, ""1e-08"": 0.00033515710566101075, ""1e-06"": 0.0003351571053953237, ""0.0001"": 0.0003351571053946095, ""0.01"": 0.0003351625032396831, ""1.0"": 0.0003459089556750392, ""100.0"": 0.0003725895947829635}"
256,31,4096,47,1,22,22,0.0001,1.062826186590867e-05,"{""0.0"": 0.0003283367228468174, ""1e-08"": 0.000328336723145161, ""1e-06"": 0.00032833672268788483, ""0.0001"": 0.00032833672121450325, ""0.01"": 0.0003283413257406219, ""1.0"": 0.0003381907323848756, ""100.0"": 0.00036708118016011914}"
256,31,4096,48,1,18,18,0.0,0.0,"{""0.0"": 0.0003473544232028671, ""1e-08"": 0.0003473544239628512, ""1e-06"": 0.00034735442471765565, ""0.0001"": 0.00034735442794073105, ""0.01"": 0.00034735838665135604, ""1.0"": 0.0003553470238229913, ""100.0"": 0.0003770988931759673}"
256,31,4096,50,1,11,11,1e-08,1.108920226877927e-09,"{""0.0"": 0.0004031065556153519, ""1e-08"": 0.00040310655551790243, ""1e-06"": 0.0004031065608954079, ""0.0001"": 0.00040310656331041993, ""0.01"": 0.0004031081644938373, ""1.0"": 0.0004072481915982159, ""100.0"": 0.00042207614711167567}"
256,31,4096,53,1,17,17,1e-06,1.0831229322946213e-07,"{""0.0"": 0.00034702294404851574, ""1e-08"": 0.0003470229450561462, ""1e-06"": 0.00034702294253767204, ""0.0001"": 0.00034702294404178723, ""0.01"": 0.00034702774016232403, ""1.0"": 0.00035775879969177456, ""100.0"": 0.00039152262579924396}"
256,31,4096,54,2,13,13,0.0001,1.1309493225238509e-05,"{""0.0"": 0.0003670265381044821, ""1e-08"": 0.0003670265376024331, ""1e-06"": 0.0003670265366666648, ""0.0001"": 0.0003670265365263713, ""0.01"": 0.0003670307726777499, ""1.0"": 0.00037604148668030204, ""100.0"": 0.0004046083181856094}"
256,31,4096,55,1,27,27,1e-06,1.0936228973002535e-07,"{""0.0"": 0.00035149037791631894, ""1e-08"": 0.00035149037666861626, ""1e-06"": 0.00035149037548092357, ""0.0001"": 0.00035149037739872846, ""0.01"": 0.00035149618910097915, ""1.0"": 0.00036220396694252926, ""100.0"": 0.00038827110022858046}"
256,31,4096,57,1,17,17,0.0,0.0,"{""0.0"": 0.00035537635583968874, ""1e-08"": 0.0003553763584676912, ""1e-06"": 0.00035537635860860204, ""0.0001"": 0.0003553763574235744, ""0.01"": 0.00035537890943395544, ""1.0"": 0.00036054546382798637, ""100.0"": 0.00037500917261419604}"
256,31,4096,58,1,12,12,1e-06,1.1413413943124907e-07,"{""0.0"": 0.0003340821126850625, ""1e-08"": 0.0003340821128262976, ""1e-06"": 0.00033408211108706113, ""0.0001"": 0.0003340821116042394, ""0.01"": 0.000334083044878901, ""1.0"": 0.00033626755291049057, ""100.0"": 0.0003422759589619146}"
256,31,4096,61,2,14,14,1e-06,1.1230949438370362e-07,"{""0.0"": 0.0003740019239784476, ""1e-08"": 0.00037400192453123087, ""1e-06"": 0.0003740019221424167, ""0.0001"": 0.00037400192659268333, ""0.01"": 0.00037400382602792464, ""1.0"": 0.0003783606552282341, ""100.0"": 0.00039113143667635704}"
256,31,4096,62,1,9,9,1e-08,1.1251298042174736e-09,"{""0.0"": 0.0003797114978151498, ""1e-08"": 0.0003797114962019078, ""1e-06"": 0.0003797114975126116, ""0.0001"": 0.00037971150257522495, ""0.01"": 0.00037971383422559426, ""1.0"": 0.00038538090093829955, ""100.0"": 0.0004033969642037617}"
256,31,4096,63,4,11,11,1e-08,1.1551551843499625e-09,"{""0.0"": 0.0003707660982664546, ""1e-08"": 0.0003707660980755274, ""1e-06"": 0.0003707661011207277, ""0.0001"": 0.0003707661040947806, ""0.01"": 0.00037076760678206907, ""1.0"": 0.0003739171936866052, ""100.0"": 0.0003820250141527817}"
256,31,4096,64,1,25,25,1e-06,1.0094183421177361e-07,"{""0.0"": 0.00030147451505391535, ""1e-08"": 0.0003014745142689375, ""1e-06"": 0.0003014745116693108, ""0.0001"": 0.00030147451195418356, ""0.01"": 0.00030148177105850793, ""1.0"": 0.000315480785534742, ""100.0"": 0.000355154780933308}"
256,31,4096,66,1,15,15,0.0001,1.1349740518990014e-05,"{""0.0"": 0.0003948193058437285, ""1e-08"": 0.00039481930622736186, ""1e-06"": 0.0003948193057331177, ""0.0001"": 0.0003948193031653807, ""0.01"": 0.00039482240317611654, ""1.0"": 0.00040173104296356956, ""100.0"": 0.00042161139842419393}"
256,31,4096,67,4,16,16,1e-08,1.0304270727471718e-09,"{""0.0"": 0.0002962814725640872, ""1e-08"": 0.0002962814718485745, ""1e-06"": 0.0002962814752861773, ""0.0001"": 0.0002962814767824357, ""0.01"": 0.00029628646640586075, ""1.0"": 0.0003092409442644275, ""100.0"": 0.00035790010686389054}"
256,31,4096,69,3,12,12,0.0001,1.0304618366369982e-05,"{""0.0"": 0.0003317100461196066, ""1e-08"": 0.0003317100454275624, ""1e-06"": 0.00033171004469952043, ""0.0001"": 0.00033171004006458694, ""0.01"": 0.00033171272360947313, ""1.0"": 0.0003377570823068808, ""100.0"": 0.00035459119803738247}"
256,31,4096,71,1,23,23,0.0001,1.0685559905400513e-05,"{""0.0"": 0.0003176958279747903, ""1e-08"": 0.0003176958269177449, ""1e-06"": 0.0003176958283018853, ""0.0001"": 0.0003176958259072526, ""0.01"": 0.00031770215714335535, ""1.0"": 0.0003321001023985423, ""100.0"": 0.0003807250792065615}"
256,31,4096,72,1,20,20,1e-08,1.1757464109947138e-09,"{""0.0"": 0.00037681017820343437, ""1e-08"": 0.00037681017676111295, ""1e-06"": 0.0003768101811147137, ""0.0001"": 0.0003768101795405363, ""0.01"": 0.00037681545189816924, ""1.0"": 0.000385813014545353, ""100.0"": 0.0004075147444830411}"
256,31,4096,74,3,34,34,1e-08,1.1870736434426e-09,"{""0.0"": 0.00034495402995758873, ""1e-08"": 0.0003449540292982951, ""1e-06"": 0.0003449540332296042, ""0.0001"": 0.00034495403247125785, ""0.01"": 0.0003449619054377966, ""1.0"": 0.000360214135761058, ""100.0"": 0.00040181561551686553}"
256,31,4096,75,1,12,12,0.0001,1.1522249728219726e-05,"{""0.0"": 0.00035724432636955394, ""1e-08"": 0.0003572443261034736, ""1e-06"": 0.00035724432747746886, ""0.0001"": 0.0003572443241542261, ""0.01"": 0.00035724717895495165, ""1.0"": 0.0003630333943619261, ""100.0"": 0.0003782260912236731}"
256,31,4096,76,1,19,19,1e-08,9.948467584625816e-10,"{""0.0"": 0.0002751695852608353, ""1e-08"": 0.0002751695838251578, ""1e-06"": 0.000275169585945559, ""0.0001"": 0.00027516958851654634, ""0.01"": 0.0002751769439365641, ""1.0"": 0.0002923834696458077, ""100.0"": 0.00035431250492005105}"
256,31,4096,78,2,25,25,1e-08,1.1602930372479875e-09,"{""0.0"": 0.0003407892550538452, ""1e-08"": 0.00034078925390120055, ""1e-06"": 0.00034078925640825696, ""0.0001"": 0.0003407892557596208, ""0.01"": 0.0003407939013516938, ""1.0"": 0.00035016604053360046, ""100.0"": 0.0003777129564950196}"
256,31,4096,79,3,24,24,1e-06,1.0520049480592257e-07,"{""0.0"": 0.0003143349537040528, ""1e-08"": 0.00031433495369641756, ""1e-06"": 0.0003143349511510977, ""0.0001"": 0.00031433495251872176, ""0.01"": 0.00031433993743958967, ""1.0"": 0.0003243020607983001, ""100.0"": 0.0003534938506328283}"
256,31,4096,80,1,16,16,1e-06,1.0347786188193125e-07,"{""0.0"": 0.0003458382261294803, ""1e-08"": 0.0003458382262230275, ""1e-06"": 0.00034583822335358026, ""0.0001"": 0.00034583822394110265, ""0.01"": 0.00034584181716925045, ""1.0"": 0.00035318900526370485, ""100.0"": 0.0003760081722227841}"
256,31,4096,82,2,17,17,1e-06,1.0901402753570287e-07,"{""0.0"": 0.00034284268200168743, ""1e-08"": 0.0003428426804813685, ""1e-06"": 0.000342842678978064, ""0.0001"": 0.0003428426830697831, ""0.01"": 0.00034284671538060084, ""1.0"": 0.0003517366415069377, ""100.0"": 0.0003798310440227392}"
256,31,4096,84,4,23,23,1e-08,1.0492256146066451e-09,"{""0.0"": 0.00034483283975759803, ""1e-08"": 0.00034483283949031553, ""1e-06"": 0.0003448328399402631, ""0.0001"": 0.0003448328431787079, ""0.01"": 0.0003448386154739203, ""1.0"": 0.00035502439522137484, ""100.0"": 0.000382478301443533}"
256,31,4096,86,1,12,12,1e-08,1.0377391374796678e-09,"{""0.0"": 0.0003107063084668018, ""1e-08"": 0.0003107063082615894, ""1e-06"": 0.00031070630967236013, ""0.0001"": 0.00031070630873389804, ""0.01"": 0.0003107104111342321, ""1.0"": 0.00032035750029704984, ""100.0"": 0.0003484334871977918}"
256,31,4096,87,2,20,20,1e-06,1.0634215430373714e-07,"{""0.0"": 0.000329121680581547, ""1e-08"": 0.0003291216799958031, ""1e-06"": 0.0003291216780674833, ""0.0001"": 0.00032912168088738357, ""0.01"": 0.00032912659574876267, ""1.0"": 0.0003393651939293849, ""100.0"": 0.000368451741081128}"
256,31,4096,88,1,20,20,0.0001,1.0536876804617305e-05,"{""0.0"": 0.00030223443675806734, ""1e-08"": 0.0003022344365288338, ""1e-06"": 0.00030223443550486304, ""0.0001"": 0.00030223443428274564, ""0.01"": 0.00030223889219781566, ""1.0"": 0.0003109527404710367, ""100.0"": 0.0003378842436999149}"
256,31,4096,89,2,29,29,1e-08,1.1126552182100159e-09,"{""0.0"": 0.00035705021774566403, ""1e-08"": 0.0003570502171890075, ""1e-06"": 0.0003570502192964057, ""0.0001"": 0.00035705022120445593, ""0.01"": 0.00035705536440730306, ""1.0"": 0.0003679803432620845, ""100.0"": 0.00039830087332332374}"
256,31,4096,90,1,16,16,0.0,0.0,"{""0.0"": 0.00032827319960400327, ""1e-08"": 0.0003282732006096857, ""1e-06"": 0.0003282732008120297, ""0.0001"": 0.0003282732033614987, ""0.01"": 0.0003282765284357481, ""1.0"": 0.0003348629930355012, ""100.0"": 0.0003517194825226828}"
256,31,4096,91,1,26,26,1e-06,1.0923771358920638e-07,"{""0.0"": 0.0003285103606875824, ""1e-08"": 0.0003285103597396332, ""1e-06"": 0.0003285103593724761, ""0.0001"": 0.0003285103606002964, ""0.01"": 0.00032851665080899626, ""1.0"": 0.0003395476113470263, ""100.0"": 0.00037178276922978883}"
256,31,4096,92,1,19,19,1e-08,1.0741264631282199e-09,"{""0.0"": 0.00030239808088175626, ""1e-08"": 0.0003023980793688561, ""1e-06"": 0.0003023980801721162, ""0.0001"": 0.00030239808159407346, ""0.01"": 0.0003024046289263504, ""1.0"": 0.00031403848483286807, ""100.0"": 0.00034659304515891325}"
256,31,4096,93,4,22,22,1e-08,1.0898440287579753e-09,"{""0.0"": 0.0003408376016496915, ""1e-08"": 0.0003408376011948714, ""1e-06"": 0.0003408376032518833, ""0.0001"": 0.00034083760138293003, ""0.01"": 0.00034084161195797527, ""1.0"": 0.00034953911367872686, ""100.0"": 0.0003754916901277246}"
256,31,4096,94,3,21,21,0.0001,1.0852602457608549e-05,"{""0.0"": 0.00031950431801521585, ""1e-08"": 0.0003195043184613993, ""1e-06"": 0.00031950431938666146, ""0.0001"": 0.00031950431793508437, ""0.01"": 0.0003195108488673078, ""1.0"": 0.0003316390791337198, ""100.0"": 0.0003641515824218315}"
256,31,4096,95,2,12,12,1e-08,1.1173497892893263e-09,"{""0.0"": 0.00035098009339616795, ""1e-08"": 0.0003509800933921341, ""1e-06"": 0.00035098009389061054, ""0.0001"": 0.00035098009394431964, ""0.01"": 0.0003509814576222337, ""1.0"": 0.0003541577321865636, ""100.0"": 0.000363023557151951}"
256,31,4096,96,1,11,11,0.0001,9.802943145033477e-06,"{""0.0"": 0.0002976159224061802, ""1e-08"": 0.0002976159223675227, ""1e-06"": 0.0002976159195507756, ""0.0001"": 0.00029761591795436534, ""0.01"": 0.00029761813605818505, ""1.0"": 0.00030252868632940036, ""100.0"": 0.00031700614639425245}"
256,31,4096,97,2,19,19,1e-06,1.0929910618121325e-07,"{""0.0"": 0.00035264322328266783, ""1e-08"": 0.0003526432233768373, ""1e-06"": 0.0003526432222929215, ""0.0001"": 0.0003526432234952896, ""0.01"": 0.0003526471912454399, ""1.0"": 0.0003609057602913733, ""100.0"": 0.00038392346635513847}"
256,31,4096,98,1,11,11,1e-08,1.0661975263726859e-09,"{""0.0"": 0.00034782845893499277, ""1e-08"": 0.00034782845834755165, ""1e-06"": 0.000347828462262259, ""0.0001"": 0.00034782846022861466, ""0.01"": 0.00034783052088457693, ""1.0"": 0.00035265816263501147, ""100.0"": 0.0003662854794488555}"
256,31,4096,101,2,11,11,1e-08,1.0611766249841142e-09,"{""0.0"": 0.00032249430174413786, ""1e-08"": 0.0003224943015768541, ""1e-06"": 0.0003224943024459787, ""0.0001"": 0.0003224943017914976, ""0.01"": 0.00032249972739449535, ""1.0"": 0.000332408479561195, ""100.0"": 0.000355061039799822}"
256,31,4096,103,1,11,11,1e-06,1.0437478196722412e-07,"{""0.0"": 0.0003231367034231009, ""1e-08"": 0.00032313670433038044, ""1e-06"": 0.0003231366961128326, ""0.0001"": 0.0003231366966357361, ""0.01"": 0.00032313872262069554, ""1.0"": 0.0003278974230347388, ""100.0"": 0.0003432935792367846}"
256,31,4096,104,1,36,36,0.0,0.0,"{""0.0"": 0.0003069451631807141, ""1e-08"": 0.0003069451636315117, ""1e-06"": 0.00030694516390877163, ""0.0001"": 0.000306945167764646, ""0.01"": 0.0003069557341746223, ""1.0"": 0.0003249682193439838, ""100.0"": 0.00037498676529488866}"
256,31,4096,106,3,23,23,1e-08,1.0900068072427974e-09,"{""0.0"": 0.00033821065787523603, ""1e-08"": 0.000338210657647167, ""1e-06"": 0.0003382106602791394, ""0.0001"": 0.0003382106580251688, ""0.01"": 0.0003382142356407259, ""1.0"": 0.0003450790649404784, ""100.0"": 0.0003641786499875202}"
256,31,4096,107,2,14,14,0.0001,1.0399446278587915e-05,"{""0.0"": 0.0003421620833849048, ""1e-08"": 0.00034216208246836316, ""1e-06"": 0.0003421620841912728, ""0.0001"": 0.0003421620796017731, ""0.01"": 0.00034216503581340266, ""1.0"": 0.00034895006859082817, ""100.0"": 0.00036779763081879477}"
256,31,4096,108,1,18,18,1e-06,9.516353510396838e-08,"{""0.0"": 0.00030745522855175444, ""1e-08"": 0.0003074552280809129, ""1e-06"": 0.00030745522788367167, ""0.0001"": 0.0003074552287807323, ""0.01"": 0.0003074607511047812, ""1.0"": 0.00031966897909982287, ""100.0"": 0.0003550489763947406}"
256,31,4096,109,1,37,37,0.0,0.0,"{""0.0"": 0.0003337034402257089, ""1e-08"": 0.000333703441913401, ""1e-06"": 0.0003337034425950429, ""0.0001"": 0.00033370344317437065, ""0.01"": 0.0003337129427507281, ""1.0"": 0.00035093552158379213, ""100.0"": 0.00040089297819143597}"
256,31,4096,110,1,17,17,1e-08,1.086129697647041e-09,"{""0.0"": 0.0003384583635385925, ""1e-08"": 0.00033845836258670743, ""1e-06"": 0.00033845836292959824, ""0.0001"": 0.00033845836316662257, ""0.01"": 0.0003384614372960854, ""1.0"": 0.00034578263806291657, ""100.0"": 0.0003698807762683085}"
256,31,4096,111,1,14,14,0.0001,1.1376034093942167e-05,"{""0.0"": 0.0003480740366186111, ""1e-08"": 0.0003480740370252314, ""1e-06"": 0.0003480740390964035, ""0.0001"": 0.0003480740343430364, ""0.01"": 0.00034807784946729243, ""1.0"": 0.0003573150690841312, ""100.0"": 0.0003866916365049948}"
256,31,4096,112,1,22,22,0.0001,1.1238167225936465e-05,"{""0.0"": 0.00038281337636343274, ""1e-08"": 0.0003828133765492127, ""1e-06"": 0.0003828133786830018, ""0.0001"": 0.00038281337541167833, ""0.01"": 0.0003828165309419591, ""1.0"": 0.0003899128601335643, ""100.0"": 0.0004118109739958858}"
256,31,4096,113,4,27,27,0.0,0.0,"{""0.0"": 0.00032739673103905376, ""1e-08"": 0.0003273967312817041, ""1e-06"": 0.00032739673202153685, ""0.0001"": 0.00032739673543458967, ""0.01"": 0.00032740409472085014, ""1.0"": 0.0003438831380995715, ""100.0"": 0.00039449871330589473}"
256,31,4096,114,2,26,26,1e-06,1.1175858017907105e-07,"{""0.0"": 0.0003261891103730445, ""1e-08"": 0.000326189110516343, ""1e-06"": 0.00032618911007803594, ""0.0001"": 0.0003261891113893494, ""0.01"": 0.00032619360149655505, ""1.0"": 0.00033499264799645396, ""100.0"": 0.0003592529452126622}"
256,31,4096,115,1,11,11,1e-06,1.1498448925060156e-07,"{""0.0"": 0.00040725948717321685, ""1e-08"": 0.0004072594855840166, ""1e-06"": 0.00040725948426182057, ""0.0001"": 0.0004072594865054601, ""0.01"": 0.00040726126822422464, ""1.0"": 0.00041103120047307625, ""100.0"": 0.00042199104362306776}"
256,31,4096,116,2,18,18,0.0,0.0,"{""0.0"": 0.00033840460914988965, ""1e-08"": 0.00033840461027302953, ""1e-06"": 0.00033840461199535256, ""0.0001"": 0.00033840461254442414, ""0.01"": 0.0003384098313865486, ""1.0"": 0.0003512115399463957, ""100.0"": 0.00040191990360870906}"
256,31,4096,117,3,19,19,0.0001,1.1113215965196883e-05,"{""0.0"": 0.00037771881680000847, ""1e-08"": 0.0003777188164599597, ""1e-06"": 0.00037771881586015437, ""0.0001"": 0.0003777188152227442, ""0.01"": 0.0003777235289266077, ""1.0"": 0.0003878724543750816, ""100.0"": 0.00041825092850622075}"
256,31,4096,120,1,15,15,1e-06,1.238873071791577e-07,"{""0.0"": 0.0003963112348233104, ""1e-08"": 0.00039631123283947567, ""1e-06"": 0.0003963112312250872, ""0.0001"": 0.00039631123697272063, ""0.01"": 0.0003963154822357131, ""1.0"": 0.00040666979791006074, ""100.0"": 0.0004428030019525835}"
256,31,4096,122,1,8,8,1e-08,8.673243689812843e-10,"{""0.0"": 0.0003182244312865672, ""1e-08"": 0.0003182244294906307, ""1e-06"": 0.00031822443308302813, ""0.0001"": 0.00031822443365998854, ""0.01"": 0.00031822504161523345, ""1.0"": 0.00031975113836772966, ""100.0"": 0.0003244627326908925}"
256,31,4096,123,2,23,23,1e-06,1.1662190933366833e-07,"{""0.0"": 0.000325689091350534, ""1e-08"": 0.00032568909133960417, ""1e-06"": 0.000325689090544376, ""0.0001"": 0.00032568909205325574, ""0.01"": 0.000325693709022669, ""1.0"": 0.00033479071525389996, ""100.0"": 0.00035779687589122133}"
256,31,4096,130,1,16,16,1e-08,1.1465005625564459e-09,"{""0.0"": 0.0003693562879244209, ""1e-08"": 0.0003693562870834618, ""1e-06"": 0.0003693562881563717, ""0.0001"": 0.00036935628988554476, ""0.01"": 0.0003693595648741365, ""1.0"": 0.00037631744931250727, ""100.0"": 0.00039566724193460423}"
